RUC,SEGMENTO_PAIS,TIPO_DOCUMENTO,RAZON_SOCIAL,SUNAT_ESTADO_RUC,SUNAT_ESTADO_CONTRIBUYENTE,SUNAT_DEPARTAMENTO,SUNAT_PROVINCIA,SUNAT_DISTRITO,lineas_fijas_activas,lineas_fijas_totales,lineas_movil_activas,lineas_movil_totales,alertas_regulatorias,status_regulatorio,tiene_ficha_maestro_clientes,nota
2044789187,SEGMENTO_004,RUC,CLIENT_00896,HABIDO,ACTIVO,ICA,Chincha,Chincha Alta,2.0,2.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2021869954,SEGMENTO_004,RUC,CLIENT_00918,HABIDO,ACTIVO,PUNO,San Román,Juliaca,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2091534039,SEGMENTO_004,RUC,CLIENT_00872,HABIDO,ACTIVO,CUSCO,Cusco,Cusco,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2081081601,SEGMENTO_004,RUC,CLIENT_00009,HABIDO,ACTIVO,APURIMAC,Andahuaylas,San Jerónimo,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2058008787,SEGMENTO_004,RUC,CLIENT_00188,HABIDO,ACTIVO,LIMA,Lima,Santiago de Surco,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2020514932,SEGMENTO_004,RUC,CLIENT_00614,HABIDO,ACTIVO,LIMA,Lima,Chorrillos,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2014846070,SEGMENTO_004,RUC,CLIENT_00340,HABIDO,ACTIVO,LIMA,Lima,Puente Piedra,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2086451533,SEGMENTO_004,RUC,CLIENT_00402,HABIDO,ACTIVO,CAJAMARCA,Cajamarca,San Juan,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2037677145,SEGMENTO_004,RUC,CLIENT_00229,HABIDO,BAJA DE OFICIO,ICA,Ica,Parcona,0.0,0.0,0.0,0.0,['SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2070214710,SEGMENTO_004,RUC,CLIENT_00242,HABIDO,ACTIVO,LIMA,Lima,Villa María del Triunfo,0.0,1.0,1.0,1.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2076613247,SEGMENTO_004,RUC,CLIENT_00440,HABIDO,ACTIVO,ANCASH,Santa,Chimbote,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2044848650,SEGMENTO_004,RUC,CLIENT_00187,HABIDO,ACTIVO,LIMA,Lima,San Isidro,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2009085356,SEGMENTO_004,RUC,CLIENT_00640,HABIDO,ACTIVO,LIMA,Lima,La Victoria,4.0,4.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2090837613,SEGMENTO_002,RUC,CLIENT_00803,HABIDO,ACTIVO,LIMA,Lima,Ate,0.0,0.0,7.0,7.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2066104589,SEGMENTO_004,RUC,CLIENT_00649,HABIDO,ACTIVO,LIMA,Lima,Lima,0.0,0.0,1.0,1.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2076630547,SEGMENTO_004,RUC,CLIENT_00041,HABIDO,ACTIVO,ICA,Ica,San Juan Bautista,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2011033410,SEGMENTO_004,RUC,CLIENT_00556,HABIDO,ACTIVO,LIMA,Lima,Los Olivos,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2088537697,SEGMENTO_002,RUC,CLIENT_00972,HABIDO,ACTIVO,ANCASH,Huaraz,Huaraz,0.0,1.0,0.0,0.0,['Todas sus líneas (fija/móvil) están inactivas o suspendidas'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2057932564,SEGMENTO_004,RUC,CLIENT_00902,HABIDO,ACTIVO,AREQUIPA,Arequipa,José Luis Bustamante Y Rivero,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2084915354,SEGMENTO_004,RUC,CLIENT_00997,HABIDO,ACTIVO,AREQUIPA,Arequipa,Paucarpata,0.0,0.0,1.0,2.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2045269682,SEGMENTO_004,RUC,CLIENT_00521,HABIDO,ACTIVO,LIMA,Lima,Los Olivos,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2017146912,SEGMENTO_004,RUC,CLIENT_00882,HABIDO,ACTIVO,LIMA,Lima,Villa María del Triunfo,3.0,3.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2093830022,SEGMENTO_004,RUC,CLIENT_00544,HABIDO,ACTIVO,LIMA,Lima,Lima,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2090408902,SEGMENTO_004,RUC,CLIENT_00331,HABIDO,ACTIVO,CAJAMARCA,Cajamarca,Cajamarca,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2095609618,SEGMENTO_004,RUC,CLIENT_00060,HABIDO,ACTIVO,LIMA,Barranca,Paramonga,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2046859398,SEGMENTO_004,RUC,CLIENT_00764,HABIDO,ACTIVO,ICA,Nasca,Nasca,4.0,4.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2084279674,SEGMENTO_004,RUC,CLIENT_00091,HABIDO,ACTIVO,LIMA,Lima,La Victoria,0.0,0.0,4.0,5.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2088835937,SEGMENTO_004,RUC,CLIENT_00645,HABIDO,ACTIVO,LIMA,Lima,Santa Anita,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2050636428,SEGMENTO_004,RUC,CLIENT_00398,HABIDO,SUSPENSION TEMPORAL,LA LIBERTAD,Trujillo,Trujillo,0.0,1.0,1.0,1.0,['SUNAT_ESTADO_CONTRIBUYENTE=SUSPENSION TEMPORAL (no ACTIVO)'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2051367485,SEGMENTO_004,RUC,CLIENT_00262,HABIDO,SUSPENSION TEMPORAL,LIMA,Lima,Lima,1.0,2.0,0.0,0.0,['SUNAT_ESTADO_CONTRIBUYENTE=SUSPENSION TEMPORAL (no ACTIVO)'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2096770204,SEGMENTO_004,RUC,CLIENT_00203,HABIDO,ACTIVO,LIMA,Lima,Chorrillos,2.0,2.0,0.0,1.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2082647868,SEGMENTO_004,RUC,CLIENT_00292,HABIDO,ACTIVO,LIMA,Lima,San Borja,1.0,1.0,1.0,1.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2062185872,SEGMENTO_004,RUC,CLIENT_00774,HABIDO,SUSPENSION TEMPORAL,LIMA,Lima,Los Olivos,1.0,1.0,0.0,0.0,['SUNAT_ESTADO_CONTRIBUYENTE=SUSPENSION TEMPORAL (no ACTIVO)'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2052778896,SEGMENTO_004,RUC,CLIENT_00395,HABIDO,BAJA DE OFICIO,LA LIBERTAD,Trujillo,Trujillo,0.0,0.0,0.0,0.0,['SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2045282054,SEGMENTO_002,RUC,CLIENT_00996,HABIDO,ACTIVO,LIMA,Lima,Santiago de Surco,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2086021462,SEGMENTO_004,RUC,CLIENT_00730,HABIDO,BAJA DE OFICIO,CUSCO,Cusco,Cusco,0.0,0.0,1.0,1.0,['SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2011722087,SEGMENTO_004,RUC,CLIENT_00088,HABIDO,ACTIVO,LIMA,Lima,San Miguel,3.0,4.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2037024710,SEGMENTO_004,RUC,CLIENT_00800,HABIDO,ACTIVO,LIMA,Huaura,Caleta de Carquin,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2077435033,SEGMENTO_004,RUC,CLIENT_00650,HABIDO,ACTIVO,SAN MARTIN,San Martín,Tarapoto,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2099839122,SEGMENTO_004,RUC,CLIENT_00022,HABIDO,BAJA DE OFICIO,TACNA,Tacna,Tacna,0.0,0.0,1.0,1.0,['SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2047601641,SEGMENTO_004,RUC,CLIENT_00663,HABIDO,ACTIVO,LIMA,Lima,Miraflores,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2064786199,SEGMENTO_004,RUC,CLIENT_00357,HABIDO,ACTIVO,CUSCO,Cusco,Santiago,1.0,2.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2002082803,SEGMENTO_004,RUC,CLIENT_00749,HABIDO,ACTIVO,CALLAO,Prov. Const. del Callao,Callao,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2002115898,SEGMENTO_004,RUC,CLIENT_00928,HABIDO,ACTIVO,LIMA,Lima,Lurigancho,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2041506167,SEGMENTO_004,RUC,CLIENT_00025,HABIDO,ACTIVO,LA LIBERTAD,Trujillo,Trujillo,1.0,1.0,2.0,2.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2082499320,SEGMENTO_004,RUC,CLIENT_00489,HABIDO,ACTIVO,PASCO,Pasco,Chaupimarca,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2057947861,SEGMENTO_004,RUC,CLIENT_00539,HABIDO,ACTIVO,LIMA,Lima,San Isidro,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2083037709,SEGMENTO_004,RUC,CLIENT_00861,HABIDO,ACTIVO,LIMA,Lima,Lince,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2028873503,SEGMENTO_004,RUC,CLIENT_00053,HABIDO,ACTIVO,CUSCO,Cusco,Cusco,1.0,1.0,8.0,8.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2053362929,SEGMENTO_004,RUC,CLIENT_00361,HABIDO,ACTIVO,ANCASH,Santa,Chimbote,0.0,1.0,0.0,0.0,['Todas sus líneas (fija/móvil) están inactivas o suspendidas'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2013284189,SEGMENTO_004,RUC,CLIENT_00029,HABIDO,ACTIVO,LIMA,Lima,Cieneguilla,0.0,0.0,1.0,1.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2006444294,SEGMENTO_004,RUC,CLIENT_00359,HABIDO,ACTIVO,LIMA,Lima,San Juan de Lurigancho,2.0,2.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2059931462,SEGMENTO_002,RUC,CLIENT_00106,HABIDO,ACTIVO,LIMA,Lima,Lurigancho,0.0,0.0,6.0,6.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2005240343,SEGMENTO_004,RUC,CLIENT_00419,HABIDO,ACTIVO,LIMA,Lima,San Borja,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2064019811,SEGMENTO_004,RUC,CLIENT_00806,HABIDO,ACTIVO,LIMA,Lima,San Borja,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2050569390,SEGMENTO_004,RUC,CLIENT_00944,HABIDO,ACTIVO,LIMA,Lima,San Borja,3.0,3.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2008309257,SEGMENTO_004,RUC,CLIENT_00999,HABIDO,ACTIVO,LIMA,Lima,Santiago de Surco,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2074242971,SEGMENTO_004,RUC,CLIENT_00479,HABIDO,ACTIVO,LIMA,Lima,San Isidro,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2014716920,SEGMENTO_004,RUC,CLIENT_00769,HABIDO,ACTIVO,LIMA,Lima,Lince,2.0,2.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2096452817,SEGMENTO_004,RUC,CLIENT_00208,HABIDO,BAJA DE OFICIO,PASCO,Pasco,Yanacancha,0.0,0.0,2.0,3.0,['SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2009855734,SEGMENTO_004,RUC,CLIENT_00261,HABIDO,BAJA DE OFICIO,LIMA,Lima,Santiago de Surco,0.0,0.0,0.0,0.0,['SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2068100781,SEGMENTO_004,RUC,CLIENT_00901,HABIDO,ACTIVO,LIMA,Lima,Villa El Salvador,1.0,1.0,4.0,4.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2087856323,SEGMENTO_004,RUC,CLIENT_00453,HABIDO,ACTIVO,LIMA,Lima,La Victoria,0.0,0.0,1.0,1.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2045832604,SEGMENTO_004,RUC,CLIENT_00051,HABIDO,ACTIVO,LA LIBERTAD,Trujillo,Trujillo,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2004090558,SEGMENTO_004,RUC,CLIENT_00948,HABIDO,ACTIVO,LIMA,Lima,San Isidro,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2023405246,SEGMENTO_004,RUC,CLIENT_00909,HABIDO,ACTIVO,LIMA,Lima,Jesús María,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2081142855,SEGMENTO_004,RUC,CLIENT_00560,HABIDO,ACTIVO,CUSCO,Cusco,Wanchaq,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2082735250,SEGMENTO_004,RUC,CLIENT_00885,HABIDO,ACTIVO,LA LIBERTAD,Trujillo,Trujillo,1.0,2.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2047585517,SEGMENTO_004,RUC,CLIENT_00754,HABIDO,ACTIVO,LAMBAYEQUE,Chiclayo,Chiclayo,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2030808313,SEGMENTO_004,RUC,CLIENT_00059,HABIDO,ACTIVO,LIMA,Lima,Santiago de Surco,3.0,3.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2095370945,SEGMENTO_004,RUC,CLIENT_00679,HABIDO,ACTIVO,CALLAO,Prov. Const. del Callao,Bellavista,0.0,0.0,1.0,1.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2061123522,SEGMENTO_004,RUC,CLIENT_00748,NO HABIDO,BAJA DE OFICIO,PIURA,Paita,Paita,0.0,0.0,1.0,1.0,"['SUNAT_ESTADO_RUC=NO HABIDO (no HABIDO)', 'SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)']",ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2023740275,SEGMENTO_004,RUC,CLIENT_00569,HABIDO,ACTIVO,LIMA,Lima,Ate,3.0,3.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2001109147,SEGMENTO_004,RUC,CLIENT_00012,HABIDO,ACTIVO,CUSCO,Cusco,Cusco,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2034304441,SEGMENTO_004,RUC,CLIENT_00500,HABIDO,ACTIVO,LIMA,Lima,Ate,0.0,0.0,1.0,1.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2016641872,SEGMENTO_004,RUC,CLIENT_00659,HABIDO,ACTIVO,LIMA,Lima,Lima,1.0,2.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2033411826,SEGMENTO_004,RUC,CLIENT_00583,HABIDO,ACTIVO,LIMA,Lima,Villa El Salvador,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2055225191,SEGMENTO_004,RUC,CLIENT_00562,HABIDO,ACTIVO,MOQUEGUA,Mariscal Nieto,Moquegua,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2075726195,SEGMENTO_004,RUC,CLIENT_00525,HABIDO,ACTIVO,AREQUIPA,Arequipa,José Luis Bustamante Y Rivero,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2073030272,SEGMENTO_004,RUC,CLIENT_00502,HABIDO,ACTIVO,LIMA,Lima,Santiago de Surco,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2051349743,SEGMENTO_004,RUC,CLIENT_00257,HABIDO,ACTIVO,TACNA,Tacna,Tacna,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2074789528,SEGMENTO_004,RUC,CLIENT_00143,HABIDO,ACTIVO,JUNIN,Huancayo,Huancayo,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2040613653,SEGMENTO_004,RUC,CLIENT_00126,HABIDO,ACTIVO,LA LIBERTAD,Trujillo,Trujillo,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2057609277,SEGMENTO_004,RUC,CLIENT_00543,HABIDO,ACTIVO,LIMA,Lima,Los Olivos,3.0,3.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2062849793,SEGMENTO_004,RUC,CLIENT_00574,HABIDO,ACTIVO,LIMA,Lima,El Agustino,0.0,0.0,1.0,1.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2008388940,SEGMENTO_004,RUC,CLIENT_00121,HABIDO,ACTIVO,LORETO,Maynas,Iquitos,6.0,6.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2068306876,SEGMENTO_004,RUC,CLIENT_00220,HABIDO,ACTIVO,LA LIBERTAD,Trujillo,La Esperanza,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2087310649,SEGMENTO_004,RUC,CLIENT_00784,HABIDO,ACTIVO,LIMA,Lima,Jesús María,1.0,1.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2072637617,SEGMENTO_004,RUC,CLIENT_00752,HABIDO,ACTIVO,AREQUIPA,Arequipa,Paucarpata,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2052571507,SEGMENTO_004,RUC,CLIENT_00076,HABIDO,BAJA DE OFICIO,LA LIBERTAD,Trujillo,Trujillo,1.0,1.0,0.0,0.0,['SUNAT_ESTADO_CONTRIBUYENTE=BAJA DE OFICIO (no ACTIVO)'],ALERTA — REVISIÓN HUMANA,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2058066767,SEGMENTO_004,RUC,CLIENT_00743,HABIDO,ACTIVO,LIMA,Lima,San Juan de Miraflores,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2042683095,SEGMENTO_004,RUC,CLIENT_00668,HABIDO,ACTIVO,LIMA,Lima,San Borja,0.0,0.0,1.0,1.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2092036701,SEGMENTO_004,RUC,CLIENT_00223,HABIDO,ACTIVO,LIMA,Lima,Santiago de Surco,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
2003283347,SEGMENTO_004,RUC,CLIENT_00732,HABIDO,ACTIVO,CUSCO,Cusco,San Sebastian,0.0,0.0,0.0,0.0,[],OK,True,La consulta a Osiptel es un MOCK (sin dataset propio); el estado SUNAT y el estado de línea sí provienen de datos reales del dataset.
